station,date,precip,tobs,latitude,longitude,elevation,name,country,state
USC00514830,31/08/2013,0,81,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/09/2013,0,80,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/09/2013,0,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/09/2013,0.01,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/09/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/09/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/09/2013,0.36,81,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/09/2013,0,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/09/2013,0,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/09/2013,0.08,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/09/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/09/2013,0.85,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/09/2013,0.02,82,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/09/2013,0,81,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/09/2013,0.21,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/09/2013,0.03,80,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/09/2013,0,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/09/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,22/09/2013,0,81,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/09/2013,0.04,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,24/09/2013,0.17,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,25/09/2013,0.12,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,26/09/2013,0.19,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,27/09/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/09/2013,0,81,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/09/2013,0,80,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,01/10/2013,0.05,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/10/2013,0,80,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/10/2013,0,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/10/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/10/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/10/2013,0.24,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/10/2013,0.01,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/10/2013,0.31,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/10/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/10/2013,1.95,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/10/2013,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,15/10/2013,0.09,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/10/2013,0.02,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/10/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/10/2013,0.01,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/10/2013,0.05,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/10/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/10/2013,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,22/10/2013,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/10/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,24/10/2013,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,25/10/2013,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,26/10/2013,0,80,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/10/2013,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,29/10/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/10/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,31/10/2013,0.1,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,01/11/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/11/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/11/2013,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/11/2013,0.14,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/11/2013,0.62,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/11/2013,1.55,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/11/2013,0.87,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/11/2013,2.77,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/11/2013,0.32,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/11/2013,0.03,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/11/2013,0,65,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/11/2013,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,15/11/2013,0.47,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/11/2013,0,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/11/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/11/2013,0.04,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/11/2013,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/11/2013,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/11/2013,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,22/11/2013,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/11/2013,0.09,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,25/11/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,26/11/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,27/11/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,29/11/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/11/2013,0.26,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/12/2013,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/12/2013,0.2,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/12/2013,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/12/2013,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/12/2013,0.05,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/12/2013,0.04,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/12/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/12/2013,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/12/2013,0.05,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/12/2013,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/12/2013,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/12/2013,0.07,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/12/2013,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/12/2013,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/12/2013,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/12/2013,0.02,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/12/2013,0.52,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/12/2013,0.1,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/12/2013,0.07,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/12/2013,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,24/12/2013,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,26/12/2013,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,27/12/2013,0.03,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/12/2013,0.01,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,29/12/2013,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/12/2013,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,31/12/2013,0.23,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/01/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/01/2014,0.35,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/01/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/01/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/01/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/01/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/01/2014,0.01,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/01/2014,0.03,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/01/2014,0.62,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/01/2014,0,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/01/2014,0.59,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,15/01/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/01/2014,0.01,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/01/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/01/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/01/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/01/2014,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/01/2014,0,68,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,24/01/2014,0,66,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,27/01/2014,0,66,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/01/2014,0.13,69,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,29/01/2014,0.24,69,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/01/2014,0.19,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,31/01/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/02/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/02/2014,1.12,65,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/02/2014,0.08,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/02/2014,0.18,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/02/2014,0.25,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/02/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/02/2014,0,68,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/02/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/02/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/02/2014,0.02,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,15/02/2014,0.16,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/02/2014,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/02/2014,0.03,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/02/2014,0.13,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,26/02/2014,0,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,27/02/2014,0.02,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/02/2014,0.02,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,01/03/2014,0.23,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/03/2014,0.23,67,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/03/2014,0.16,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/03/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/03/2014,0,69,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/03/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/03/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/03/2014,0.42,69,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/03/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/03/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/03/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/03/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/03/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/03/2014,0,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/03/2014,0.03,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/03/2014,0,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/03/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/03/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/03/2014,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/03/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,31/03/2014,0.11,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,01/04/2014,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/04/2014,0.13,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/04/2014,0.04,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/04/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/04/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/04/2014,0.19,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/04/2014,0.31,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/04/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/04/2014,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/04/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/04/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/04/2014,0.04,70,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/04/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/04/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,15/04/2014,0.02,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/04/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/04/2014,0.06,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/04/2014,0.03,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/04/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/04/2014,0.12,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,22/04/2014,0.09,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/04/2014,0,74,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,24/04/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,25/04/2014,0.25,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/04/2014,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,29/04/2014,0,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/04/2014,0.21,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,01/05/2014,0,71,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/05/2014,0.09,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/05/2014,0.01,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/05/2014,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/05/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/05/2014,0.01,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/05/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,08/05/2014,0.02,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/05/2014,0.22,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/05/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/05/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/05/2014,0.01,72,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,15/05/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/05/2014,0.37,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/05/2014,0.01,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/05/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,20/05/2014,0.07,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,21/05/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,22/05/2014,0.04,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,23/05/2014,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,26/05/2014,0,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,27/05/2014,0.9,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,28/05/2014,0.09,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,29/05/2014,0.02,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,30/05/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,01/06/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,02/06/2014,0.02,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,03/06/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,04/06/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,05/06/2014,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,06/06/2014,0.13,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,07/06/2014,0.04,79,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,09/06/2014,0,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,10/06/2014,0.16,73,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,11/06/2014,0.17,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,12/06/2014,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,13/06/2014,0,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,14/06/2014,0,78,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,16/06/2014,0,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,17/06/2014,0.39,75,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,18/06/2014,0.08,76,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
USC00514830,19/06/2014,0.14,77,21.5213,-157.8374,7,KUALOA RANCH HEADQUARTERS 886.9,US,HI
